,CODIGO,CATEGORIA,ANO,MÊS,MATRICULA,CAMPUS,N_HIDROMETRO,COD_HIDROMETRO,CONCESSIONARIA,CIDADE,LOCAL,ECON_PUB,ECON_RES,ECON_COM,ECON_IND,ECON_TOTAL,LEIT_ANT,LEIT_ATUAL,VOLUME_FATURADO,OCORRENCIA,ANORMALIDADE,VALOR_AGUA,VALOR_ESGOTO,DESCONTOS,OUTROS,MULTAS_JUROS,VALOR_TOTAL,MES_N,Dtime
9180,H059 2015 Maio,52,2015,Maio,2296675,2015-05-20,A13C020930,H059,CASAN,Florianópolis,CTC 3,1.0,,,,1,78,113,35.0,Lido,,243.64,243.64,-47.22,,12.24,452.3,5,2015-05-20
9181,H060 2015 Maio,53,2015,Maio,5329663,2015-05-18,A13C021299,H060,CASAN,Florianópolis,Reitoria II,1.0,,,,1,363,516,153.0,Lido,,1170.28,1170.28,-223.98,,29.59,2146.17,5,2015-05-20
9182,H061 2015 Maio,54,2015,Maio,2296870,2015-05-21,B10C013871,H061,CASAN,Florianópolis,CCB Anatômico,1.0,,1.0,,2,5803,6054,251.0,Lido,,2061.59,2061.59,-403.59,,147.56,3867.15,5,2015-05-20
9183,H062 2015 Maio,55,2015,Maio,15023672,2015-05-21,,H062,CASAN,Florianópolis,CFM - Bloco EFI - R. Eng. Agr. Andrey C. Ferreira,1.0,,,,1,5876,234,259.0,Informado,,2002.69,,-192.03,,29.3,1839.96,5,2015-05-20
9184,H072 2015 Maio,56,2015,Maio,2297167,,,H072,CASAN,Florianópolis,CCA 1,,,,,0,4802,5079,277.0,,,2144.04,,-205.67,,32.43,1970.8,5,2015-05-20
9185,H073 2015 Maio,57,2015,Maio,2297175,2015-05-18,A05S578217,H073,CASAN,Florianópolis,Estação Experimental de Aquicultura,1.0,,,,1,6561,6616,55.0,Lido,,400.7,,-38.96,,11.67,373.41,5,2015-05-20
9186,H074 2015 Maio,58,2015,Maio,2297183,,,H074,CASAN,Florianópolis,CCA 2,,,,,0,22297,23293,996.0,,,7790.28,,-752.56,,173.22,7210.94,5,2015-05-20
9187,H076 2015 Maio,59,2015,Maio,2297361,,,H076,CASAN,Florianópolis,"Cidade das Abelhas - Rod. Virgílio Várzea, 2600",,,,,0,991,1006,15.0,,,86.58,,-9.04,,8.96,86.5,5,2015-05-20
9188,H081 2015 Maio,60,2015,Maio,2295652,,,H081,CASAN,Florianópolis,UFSC do MEC,,,,,0,1044,1078,34.0,,,235.79,235.79,-45.55,,10.53,436.56,5,2015-05-20
9189,H082 2015 Maio,61,2015,Maio,5716594,,,H082,CASAN,Florianópolis,CCA - Tapera,,,,,0,4980,5422,442.0,,,3439.77,,-331.99,,73.39,3181.17,5,2015-05-20
9190,H083 2015 Maio,62,2015,Maio,6997937,,,H083,CASAN,Florianópolis,Casa da Arte,,,,,0,579,581,10.0,,,47.32,47.32,-9.1,,1.71,87.25,5,2015-05-20
9191,H084 2015 Maio,63,2015,Maio,9197419,,,H084,CASAN,Florianópolis,"Centro de Pesquisa - Bc dos Coroas, SN",1.0,,,,1,4213,4521,308.0,,,2387.48,2387.48,-460.15,,94.44,4409.25,5,2015-05-20
9192,H085 2015 Maio,64,2015,Maio,12791172,,,H085,CASAN,Florianópolis,Fortaleza de São José da Ponta Grossa,,,,,0,228,240,12.0,,,63.03,,-6.05,,0.86,57.84,5,2015-05-20
9193,H086 2015 Maio,65,2015,Maio,12799408,,,H086,CASAN,Florianópolis,UFSC - Jurerê,,,,,0,43,53,10.0,,,47.32,,-4.55,,0.86,43.63,5,2015-05-20
9194,H087 2015 Maio,66,2015,Maio,13018540,,,H087,CASAN,Florianópolis,UFSC-Sambaqui,,,,,0,4478,4502,24.0,,,157.26,,-15.03,,1.85,144.08,5,2015-05-20
9195,H088 2015 Maio,67,2015,Maio,2294605,,,H088,CASAN,Florianópolis,Casa Vida e Saúde,,,,,0,27,28,10.0,,,47.32,47.32,-9.1,,1.71,87.25,5,2015-05-20
9196,H089 2015 Maio,68,2015,Maio,2347660,,,H089,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, 502",1.0,,,,1,7913,8497,584.0,,,4554.88,4554.88,-870.07,,97.28,8336.97,5,2015-05-20
9197,H090 2015 Maio,69,2015,Maio,2347679,,,H090,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, SN",1.0,,,,1,2327,2332,10.0,,,47.32,47.32,-9.27,,3.42,88.79,5,2015-05-20
9198,H100 2015 Maio,70,2015,Maio,2134608,2015-05-21,C13S011801,H100,ÁGUAS DE JOINVILLE,Joinville,R. Pres. Prud. De Moraes - Joinville,1.0,,,,1,1219,1274,55.0,Lido,,322.61,258.09,-54.87,,,525.83,5,2015-05-20
9199,H101 2015 Maio,71,2015,Maio,2141582,2015-05-21,Y10S819731,H101,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 108 - Joinville",1.0,,,,1,63,59,10.0,Informado,,40.01,,-3.78,,,36.23,5,2015-05-20
9200,H102 2015 Maio,72,2015,Maio,2278022,2015-05-21,A12G091977,H102,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (1) - Joinville,1.0,,1.0,,2,92,259,167.0,Lido,,1025.97,820.78,-174.51,,,1672.24,5,2015-05-20
9201,H103 2015 Maio,73,2015,Maio,7039336,2015-05-21,A12G079417,H103,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 181 - Joinville",,,2.0,,2,314,320,20.0,Mínimo,,80.02,,-7.56,,,72.46,5,2015-05-20
9202,H104 2015 Maio,74,2015,Maio,7876009,2015-05-21,Y11G512276,H104,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 200 - Joinville",1.0,,,,1,361,370,10.0,Mínimo,,40.01,,-3.78,,,36.23,5,2015-05-20
9203,H105 2015 Maio,75,2015,Maio,8686432,2015-05-21,Y10S819735,H105,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (2) - Joinville,,,1.0,,1,86,99,13.0,Médio,,58.85,47.08,-10.01,,,95.92,5,2015-05-20
9204,H106 2015 Maio,76,2015,Maio,14948508,,B11C061116,H106,CASAN,Araquari,Barra do Itapocu - Baln. Barra do Sul,1.0,,,,1,688,715,27.0,,,180.82,,-17.22,,1.43,165.03,5,2015-05-20
9205,H200 2015 Maio,77,2015,Maio,15431797,2015-05-19,Y13F424343,H200,CASAN,Curitibanos,Curitibanos CEDUP,1.0,,,,1,725,865,140.0,Lido,,1068.2,,-101.43,,5.12,971.89,5,2015-05-20
9206,H300 2015 Maio,78,2015,Maio,196916,2015-05-29,X08S002632,H300,SAMAE Araranguá,Araranguá,Mato Alto,1.0,,,,1,5798,5839,41.0,Lido,,312.06,,,,,312.06,5,2015-05-20
9207,H400 2015 Maio,79,2015,Maio,89548,2015-05-05,Y10N450699,H400,SAMAE Blumenau,Blumenau,"R. Pomerode, 710 - Blumenau",1.0,,,,1,933,974,41.0,Lido,,171.87,,,33.48,,205.35,5,2015-05-20
9208,H001 2015 Abril,1,2015,Abril,2297094,,A00S096899,H001,CASAN,Florianópolis,Almoxarifado,1.0,,,,1,2839,2885,46.0,,,330.02,,-31.19,,,298.83,4,2015-04-20
9209,H002 2015 Abril,2,2015,Abril,2297116,,A04S381708,H002,CASAN,Florianópolis,Patrimônio e oficinas,2.0,,,,2,2948,2968,20.0,,,94.64,,-8.95,,,85.69,4,2015-04-20
9210,H003 2015 Abril,3,2015,Abril,2297124,,,H003,CASAN,Florianópolis,Biotério Central,1.0,,,,1,6947,7292,345.0,,,2678.04,,-253.08,,,2424.96,4,2015-04-20
9211,H004 2015 Abril,4,2015,Abril,2297086,,,H004,CASAN,Florianópolis,Almoxarifado Central,1.0,,,,1,1654,1796,142.0,,,1083.9,,-102.44,,,981.46,4,2015-04-20
9212,H005 2015 Abril,5,2015,Abril,2297078,,B10C010667,H005,CASAN,Florianópolis,Engenharia Química,1.0,,,,1,3367,3525,158.0,,,1209.55,,-114.31,,,1095.24,4,2015-04-20
9213,H006 2015 Abril,6,2015,Abril,9185569,,A11C032611,H006,CASAN,Florianópolis,Eng. Civil Bloco T,1.0,,,,1,1960,1998,38.0,,,267.2,,-25.26,,,241.94,4,2015-04-20
9214,H007 2015 Abril,7,2015,Abril,9185550,,A11C047521,H007,CASAN,Florianópolis,Eng. Civil Bloco V,1.0,,,,1,1886,1918,32.0,,,220.08,,-20.79,,,199.29,4,2015-04-20
9215,H008 2015 Abril,8,2015,Abril,2297159,,B10C010670,H008,CASAN,Florianópolis,Prefeitura e Restaurante,1.0,,,,1,9011,9659,648.0,,,5057.47,,-477.92,,,4579.55,4,2015-04-20
9216,H009 2015 Abril,9,2015,Abril,2297140,,,H009,CASAN,Florianópolis,Prefeitura Universitária,1.0,,,,1,1209,1245,36.0,,,251.5,,-23.77,,,227.73,4,2015-04-20
9217,H010 2015 Abril,10,2015,Abril,2297132,,C11C010472,H010,CASAN,Florianópolis,ETUSC,1.0,,,,1,21,46,25.0,,,165.11,,-15.6,,,149.51,4,2015-04-20
9218,H011 2015 Abril,11,2015,Abril,8149615,,B10C010661,H011,CASAN,Florianópolis,CCB MIP 1,1.0,,,,1,14538,15673,1135.0,,,8881.83,,-839.33,,,8042.5,4,2015-04-20
9219,H014 2015 Abril,12,2015,Abril,2296969,,,H014,CASAN,Florianópolis,Hospital Universitário,51.0,,6.0,1.0,58,142078,156208,14130.0,,,111504.43,111504.43,-21074.35,,,201934.51,4,2015-04-20
9220,H015 2015 Abril,13,2015,Abril,2296918,2015-04-20,B10C013878,H015,CASAN,Florianópolis,Moradia Estudantil Pequena,,1.0,,,1,7158,7813,655.0,Informado,,6302.72,6302.72,-1191.21,,,11414.23,4,2015-04-20
9221,H017 2015 Abril,14,2015,Abril,2296950,2015-04-17,C11C000344,H017,CASAN,Florianópolis,Centro de Ciências da Saúde,1.0,,,,1,13746,15012,1266.0,Informado,,9910.56,9910.56,-1873.09,,,17948.03,4,2015-04-20
9222,H018 2015 Abril,15,2015,Abril,2296640,2015-04-20,A13C043935,H018,CASAN,Florianópolis,DAE,1.0,,,,1,60,95,35.0,Lido,,243.64,243.64,-46.05,,,441.23,4,2015-04-20
9223,H019 2015 Abril,16,2015,Abril,9097821,2015-04-20,B10C012857,H019,CASAN,Florianópolis,Centro Acadêmico Socioeconômico,1.0,,1.0,,2,6548,6747,199.0,Informado,,1600.57,1600.57,-302.5,,,2898.64,4,2015-04-20
9224,H020 2015 Abril,17,2015,Abril,2296829,2015-04-20,C11C004462,H020,CASAN,Florianópolis,Centro Socioeconômico,1.0,,,,1,12814,13445,631.0,Lido,,4923.97,4923.97,-930.63,,,8917.31,4,2015-04-20
9225,H021 2015 Abril,18,2015,Abril,2296632,2015-04-20,B10C001813,H021,CASAN,Florianópolis,Igrejinha UFSC,2.0,,,,2,964,974,20.0,Mínimo,,94.64,94.64,-17.89,,,171.39,4,2015-04-20
9226,H023 2015 Abril,19,2015,Abril,2296934,2015-04-20,B10C013880,H023,CASAN,Florianópolis,Associação Volantes 1,2.0,,1.0,,3,5778,6018,240.0,Lido,,1851.84,1851.84,-350.0,,,3353.68,4,2015-04-20
9227,H024 2015 Abril,20,2015,Abril,2296926,2015-04-20,A96C161864,H024,CASAN,Florianópolis,Associação Volantes 2,1.0,,1.0,,2,175,175,20.0,Mínimo,,94.64,94.64,-17.89,,,171.39,4,2015-04-20
9228,H025 2015 Abril,21,2015,Abril,2296900,2015-04-20,C11C002633,H025,CASAN,Florianópolis,CFM Bloco A,1.0,,,,1,10202,10658,456.0,Lido,,3549.71,3549.71,-670.89,,,6428.53,4,2015-04-20
9229,H026 2015 Abril,22,2015,Abril,9912770,2015-04-20,A10C023447,H026,CASAN,Florianópolis,CFM Bloco B,1.0,,,,1,765,806,41.0,Lido,,290.76,290.76,-54.96,,,526.56,4,2015-04-20
9230,H027 2015 Abril,23,2015,Abril,2296888,2015-04-20,C11C009484,H027,CASAN,Florianópolis,Colégio Aplicação,1.0,,,,1,10199,854,854.0,Médio,,6675.17,6675.17,-1261.61,,,12088.73,4,2015-04-20
9231,H028 2015 Abril,24,2015,Abril,6205615,2015-04-20,A05S578084,H028,CASAN,Florianópolis,Nativas do Horto Botânico,1.0,,,,1,7408,7408,10.0,Mínimo,,47.32,47.32,-8.95,,,85.69,4,2015-04-20
9232,H029 2015 Abril,25,2015,Abril,7297220,,,H029,CASAN,Florianópolis,Moradia Estudantil - Portaria,1.0,,,,1,1908,1909,10.0,,,47.32,47.32,-8.95,,,85.69,4,2015-04-20
9233,H030 2015 Abril,26,2015,Abril,2296276,,,H030,CASAN,Florianópolis,Moradia Estudantil,,,,,0,21489,22550,1061.0,,,6169.59,6169.59,-1166.05,,,11173.13,4,2015-04-20
9234,H032 2015 Abril,27,2015,Abril,2296659,2015-04-20,C11C001977,H032,CASAN,Florianópolis,Biblioteca Central,1.0,,,,1,16062,16418,356.0,Lido,,2764.42,2764.42,-522.48,,,5006.36,4,2015-04-20
9235,H033 2015 Abril,28,2015,Abril,2296667,2015-04-22,C11C002632,H033,CASAN,Florianópolis,CTC 1 - R. Delfino Conti,1.0,,1.0,,2,3715,3925,210.0,Lido,,1698.1,1698.1,-320.95,,,3075.25,4,2015-04-20
9236,H034 2015 Abril,29,2015,Abril,8416621,2015-04-23,C10C005432,H034,CASAN,Florianópolis,CTC Bloco L - R. Delfino Conti,1.0,,,,1,7516,7724,208.0,Lido,,1602.19,1602.19,-302.81,,,2901.57,4,2015-04-20
9237,H035 2015 Abril,30,2015,Abril,2296845,2015-04-20,B10C022164,H035,CASAN,Florianópolis,CTC 2 - INEP,1.0,,,,1,144,167,23.0,Lido,,149.41,149.41,-28.23,,,270.59,4,2015-04-20
9238,H037 2015 Abril,31,2015,Abril,6435548,2015-04-20,Y13F347112,H037,CASAN,Florianópolis,CTC Bloco A - POLO,1.0,,,1.0,2,1349,1462,113.0,Lido,,824.96,824.96,-155.92,,,1494.0,4,2015-04-20
9239,H038 2015 Abril,32,2015,Abril,2296683,2015-04-20,C11C005093,H038,CASAN,Florianópolis,Pavilhão Eng. Mecânica,1.0,,,,1,3603,3801,198.0,Lido,,1523.67,1523.67,-287.97,,,2759.37,4,2015-04-20
9240,H040 2015 Abril,33,2015,Abril,2296691,2015-04-20,C11C000642,H040,CASAN,Florianópolis,Reitoria I,1.0,,,,1,7558,7856,298.0,Lido,,2308.96,2308.96,-436.4,,,4181.52,4,2015-04-20
9241,H041 2015 Abril,34,2015,Abril,2296810,2015-04-20,C11C010608,H041,CASAN,Florianópolis,CCE 1 - Básico,1.0,,1.0,,2,2158,2451,293.0,Lido,,2433.94,2433.94,-460.02,,,4407.86,4,2015-04-20
9242,H042 2015 Abril,35,2015,Abril,2296802,2015-04-20,C11C007092,H042,CASAN,Florianópolis,CCE 2 - R. Eng. Andrey C. Ferreira,1.0,,,,1,12540,13239,699.0,Lido,,5457.97,5457.97,-1031.56,,,9884.38,4,2015-04-20
9243,H043 2015 Abril,36,2015,Abril,6816860,2015-04-20,A94S171408,H043,CASAN,Florianópolis,Casa de Veg. - Depto. Microbiologia,1.0,,,,1,625,630,10.0,Mínimo,,47.32,47.32,-8.95,,,85.69,4,2015-04-20
9244,H044 2015 Abril,37,2015,Abril,2296896,2015-04-20,C11C001100,H044,CASAN,Florianópolis,CCB Carvoeira 1 - Lab. de ensino e pesquisa,1.0,,,,1,9811,10277,466.0,Lido,,3628.24,3628.24,-685.73,,,6570.75,4,2015-04-20
9245,H045 2015 Abril,38,2015,Abril,2296772,2015-04-20,B11C039161,H045,CASAN,Florianópolis,Museu de Antropologia,1.0,,,,1,475,484,10.0,Mínimo,,47.32,47.32,-8.95,,,85.69,4,2015-04-20
9246,H046 2015 Abril,39,2015,Abril,2296780,2015-04-20,B10C007949,H046,CASAN,Florianópolis,Horto Botânico,1.0,,,,1,3627,3718,91.0,Lido,,683.4,683.4,-129.16,,,1237.64,4,2015-04-20
9247,H047 2015 Abril,40,2015,Abril,2296837,2015-04-20,B10C013876,H047,CASAN,Florianópolis,Creche UFSC,1.0,,,,1,16234,17738,1504.0,Lido,,11779.55,11779.55,-2226.33,,,21332.77,4,2015-04-20
9248,H048 2015 Abril,41,2015,Abril,2296764,2015-04-20,C11C004576,H048,CASAN,Florianópolis,Centro de Filosofia e Humanas 1,1.0,,,,1,12881,13519,638.0,Lido,,4978.94,4978.94,-941.03,,,9016.85,4,2015-04-20
9249,H049 2015 Abril,42,2015,Abril,9197478,2015-04-20,B10C002846,H049,CASAN,Florianópolis,Centro de Educação 1,1.0,,,,1,5983,6128,145.0,Informado,,1107.46,1107.46,-209.32,,,2005.6,4,2015-04-20
9250,H050 2015 Abril,43,2015,Abril,2296748,2015-04-20,A13C020929,H050,CASAN,Florianópolis,Centro de Educação 2,1.0,,,,1,108,238,130.0,Informado,,989.67,989.67,-187.05,,,1792.29,4,2015-04-20
9251,H051 2015 Abril,44,2015,Abril,2296756,2015-04-20,A13C043944,H051,CASAN,Florianópolis,Centro de Convivência,1.0,,5.0,,6,22,34,60.0,Informado,,283.92,283.92,-53.67,,,514.17,4,2015-04-20
9252,H052 2015 Abril,45,2015,Abril,2296730,2015-04-20,A99S330478,H052,CASAN,Florianópolis,Restaurante Universitário 1,1.0,,,,1,11921,12475,554.0,Médio,,4319.3,4319.3,-816.35,,,7822.25,4,2015-04-20
9253,H053 2015 Abril,46,2015,Abril,2296713,2015-04-20,C11C010440,H053,CASAN,Florianópolis,Centro de Eventos,1.0,,,,1,2263,2606,343.0,Informado,,2662.34,2662.34,-503.18,,,4821.5,4,2015-04-20
9254,H054 2015 Abril,47,2015,Abril,6923020,2015-04-20,B10C002843,H054,CASAN,Florianópolis,Arquitetura e Urbanismo,1.0,,,,1,6201,6592,391.0,Lido,,3039.27,3039.27,-574.43,,,5504.11,4,2015-04-20
9255,H055 2015 Abril,48,2015,Abril,2296705,2015-04-23,F11C000663,H055,CASAN,Florianópolis,Centro de Desportos,1.0,,1.0,,2,37239,40632,3393.0,Informado,,29917.46,,-2827.19,,,27090.27,4,2015-04-20
9256,H056 2015 Abril,49,2015,Abril,2296721,2015-04-20,F11C000547,H056,CASAN,Florianópolis,Restaurante Universitário 2,1.0,,1.0,,2,13511,14550,1039.0,Médio,,9047.71,9047.71,-1710.01,,,16385.41,4,2015-04-20
9257,H057 2015 Abril,50,2015,Abril,2297108,,,H057,CASAN,Florianópolis,Setor da Hidráulica,1.0,,,,1,2170,2181,11.0,,,55.17,,-5.22,,,49.95,4,2015-04-20
9258,H058 2015 Abril,51,2015,Abril,9611070,,,H058,CASAN,Florianópolis,CCB MIP 2,1.0,,,,1,12494,13030,536.0,,,4177.95,4177.95,-789.63,,,7566.27,4,2015-04-20
9259,H059 2015 Abril,52,2015,Abril,2296675,2015-04-20,A13C020930,H059,CASAN,Florianópolis,CTC 3,1.0,,,,1,49,78,29.0,Lido,,196.53,196.53,-37.14,,,355.92,4,2015-04-20
9260,H060 2015 Abril,53,2015,Abril,5329663,2015-04-20,A13C021299,H060,CASAN,Florianópolis,Reitoria II,1.0,,,,1,229,363,134.0,Lido,,1021.08,1021.08,-192.97,,,1849.19,4,2015-04-20
9261,H061 2015 Abril,54,2015,Abril,2296870,2015-04-20,B10C013871,H061,CASAN,Florianópolis,CCB Anatômico,1.0,,1.0,,2,5381,5803,422.0,Lido,,3577.61,3577.61,-676.17,,,6479.05,4,2015-04-20
9262,H062 2015 Abril,55,2015,Abril,15023672,2015-04-20,F11C000741,H062,CASAN,Florianópolis,CFM - Bloco EFI - R. Eng. Agr. Andrey C. Ferreira,1.0,,,,1,5677,5876,199.0,Informado,,1531.52,,-144.73,,,1386.79,4,2015-04-20
9263,H072 2015 Abril,56,2015,Abril,2297167,,,H072,CASAN,Florianópolis,CCA 1,,,,,0,4468,4802,334.0,,,2591.66,,-244.92,,,2346.74,4,2015-04-20
9264,H073 2015 Abril,57,2015,Abril,2297175,2015-04-16,,H073,CASAN,Florianópolis,Estação Experimental de Aquicultura,,,,,0,6504,6561,57.0,Lido,,416.41,,-39.35,,,377.06,4,2015-04-20
9265,H074 2015 Abril,58,2015,Abril,2297183,,,H074,CASAN,Florianópolis,CCA 2,,,,,0,21075,22297,1222.0,,,9565.03,,-903.89,,,8661.14,4,2015-04-20
9266,H076 2015 Abril,59,2015,Abril,2297361,,,H076,CASAN,Florianópolis,"Cidade das Abelhas - Rod. Virgílio Várzea, 2600",,,,,0,985,991,10.0,,,47.32,,-4.47,,,42.85,4,2015-04-20
9267,H081 2015 Abril,60,2015,Abril,2295652,,,H081,CASAN,Florianópolis,UFSC do MEC,,,,,0,1001,1044,43.0,,,306.47,306.47,-57.92,,,555.02,4,2015-04-20
9268,H082 2015 Abril,61,2015,Abril,5716594,,,H082,CASAN,Florianópolis,CCA - Tapera,,,,,0,4534,4980,446.0,,,3471.18,,-328.03,,,3143.15,4,2015-04-20
9269,H083 2015 Abril,62,2015,Abril,6997937,,,H083,CASAN,Florianópolis,Casa da Arte,,,,,0,575,579,10.0,,,47.32,47.32,-8.95,,,85.69,4,2015-04-20
9270,H084 2015 Abril,63,2015,Abril,9197419,,,H084,CASAN,Florianópolis,"Centro de Pesquisa - Bc dos Coroas, SN",1.0,,,,1,3969,4213,244.0,,,1884.9,1884.9,-356.24,,,3413.56,4,2015-04-20
9271,H085 2015 Abril,64,2015,Abril,12791172,,,H085,CASAN,Florianópolis,Fortaleza de São José da Ponta Grossa,,,,,0,216,228,12.0,,,63.03,,-5.96,,,57.07,4,2015-04-20
9272,H086 2015 Abril,65,2015,Abril,12799408,,,H086,CASAN,Florianópolis,UFSC - Jurerê,,,,,0,33,43,10.0,,,47.32,,-4.47,,,42.85,4,2015-04-20
9273,H087 2015 Abril,66,2015,Abril,13018540,,,H087,CASAN,Florianópolis,UFSC-Sambaqui,,,,,0,4435,4478,43.0,,,306.47,,-28.95,,,277.52,4,2015-04-20
9274,H088 2015 Abril,67,2015,Abril,2294605,,,H088,CASAN,Florianópolis,Casa Vida e Saúde,,,,,0,26,27,10.0,,,47.32,47.32,-8.95,,,85.69,4,2015-04-20
9275,H089 2015 Abril,68,2015,Abril,2347660,,,H089,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, 502",1.0,,,,1,7432,7913,481.0,,,3746.04,3746.04,-708.0,,,6784.08,4,2015-04-20
9276,H090 2015 Abril,69,2015,Abril,2347679,,,H090,CASAN,Florianópolis,"Estação de Maricultura Bc dos Coroas, SN",1.0,,,,1,2309,2327,18.0,,,110.14,110.14,-20.81,,,199.47,4,2015-04-20
9277,H100 2015 Abril,70,2015,Abril,2134608,2015-04-22,C13S011801,H100,ÁGUAS DE JOINVILLE,Joinville,R. Pres. Prud. De Moraes - Joinville,1.0,,,,1,1151,1219,68.0,Lido,,404.25,323.4,-68.77,,,658.88,4,2015-04-20
9278,H101 2015 Abril,71,2015,Abril,2141582,2015-04-22,Y10S819731,H101,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 108 - Joinville",1.0,,,,1,53,63,10.0,Médio,,40.01,,-3.78,,,36.23,4,2015-04-20
9279,H102 2015 Abril,72,2015,Abril,2278022,2015-04-22,A12G091977,H102,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (1) - Joinville,1.0,,1.0,,2,0,92,92.0,Lido,,554.97,443.98,-94.4,,,904.55,4,2015-04-20
9280,H103 2015 Abril,73,2015,Abril,7039336,2015-04-22,A12G079417,H103,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 181 - Joinville",,,2.0,,2,299,314,20.0,Mínimo,,80.02,,-7.56,,,72.46,4,2015-04-20
9281,H104 2015 Abril,74,2015,Abril,7876009,2015-04-22,Y11G512276,H104,ÁGUAS DE JOINVILLE,Joinville,"R. João Vogelsanger, 200 - Joinville",1.0,,,,1,354,361,10.0,Mínimo,,40.01,,-3.78,,,36.23,4,2015-04-20
9282,H105 2015 Abril,75,2015,Abril,8686432,2015-04-22,Y10S819735,H105,ÁGUAS DE JOINVILLE,Joinville,R. João Colin (2) - Joinville,,,1.0,,1,74,86,12.0,Médio,,52.57,42.06,-8.95,,,85.68,4,2015-04-20
9283,H106 2015 Abril,76,2015,Abril,14948508,,B11C061116,H106,CASAN,Araquari,Barra do Itapocu - Baln. Barra do Sul,1.0,,,,1,639,688,49.0,,,353.58,,-33.42,,,320.16,4,2015-04-20
9284,H200 2015 Abril,77,2015,Abril,15431797,2015-04-16,Y13F424343,H200,CASAN,Curitibanos,Curitibanos CEDUP,1.0,,,,1,583,725,142.0,Lido,,1083.9,,-102.44,,,981.46,4,2015-04-20
9285,H300 2015 Abril,78,2015,Abril,196916,2015-04-28,X08S002632,H300,SAMAE Araranguá,Araranguá,Mato Alto,1.0,,,,1,5739,5798,59.0,Lido,,489.54,,,106.66,,596.2,4,2015-04-20
9286,H400 2015 Abril,79,2015,Abril,89548,2015-03-30,Y10N450699,H400,SAMAE Blumenau,Blumenau,"R. Pomerode, 710 - Blumenau",1.0,,,,1,884,933,49.0,Lido,,209.87,,,32.66,,242.53,4,2015-04-20
9287,H001 2015 Março,1,2015,Março,2297094,,A00S096899,H001,CASAN,Florianópolis,Almoxarifado,1.0,,,,1,2809,2839,30.0,,,204.38,,-19.45,,1.43,186.36,3,2015-03-20
9288,H002 2015 Março,2,2015,Março,2297116,,A04S381708,H002,CASAN,Florianópolis,Patrimônio e oficinas,2.0,,,,2,2927,2948,21.0,,,102.49,,-9.85,,1.71,94.35,3,2015-03-20
9289,H003 2015 Março,3,2015,Março,2297124,,,H003,CASAN,Florianópolis,Biotério Central,1.0,,,,1,6626,6947,321.0,,,2489.57,,-240.81,,58.74,2307.5,3,2015-03-20
9290,H004 2015 Março,4,2015,Março,2297086,2015-03-25,A10C021011,H004,CASAN,Florianópolis,Almoxarifado Central,1.0,,,,1,1475,1654,179.0,Informado,,1374.46,,-131.42,,16.07,1259.11,3,2015-03-20
9291,H005 2015 Março,5,2015,Março,2297078,,B10C010667,H005,CASAN,Florianópolis,Engenharia Química,1.0,,,,1,3219,3367,148.0,,,1131.02,,-107.94,,11.24,1034.32,3,2015-03-20
9292,H006 2015 Março,6,2015,Março,9185569,,A11C032611,H006,CASAN,Florianópolis,Eng. Civil Bloco T,1.0,,,,1,1910,1960,50.0,,,361.44,,-34.3,,1.57,328.71,3,2015-03-20
9293,H007 2015 Março,7,2015,Março,9185550,,A11C047521,H007,CASAN,Florianópolis,Eng. Civil Bloco V,1.0,,,,1,1868,1886,18.0,,,110.14,,-10.49,,0.86,100.51,3,2015-03-20
9294,H008 2015 Março,8,2015,Março,2297159,,B10C010670,H008,CASAN,Florianópolis,Prefeitura e Restaurante,1.0,,,,1,8361,9011,650.0,,,5073.18,,-483.55,,43.66,4633.29,3,2015-03-20
9295,H009 2015 Março,9,2015,Março,2297140,,,H009,CASAN,Florianópolis,Prefeitura Universitária,1.0,,,,1,1169,1209,40.0,,,282.91,,-26.96,,2.42,258.37,3,2015-03-20
9296,H010 2015 Março,10,2015,Março,2297132,2015-03-25,C11C010472,H010,CASAN,Florianópolis,ETUSC,1.0,,,,1,1831,21,10.0,Informado,,47.32,,-4.97,,5.27,47.62,3,2015-03-20
9297,H011 2015 Março,11,2015,Março,8149615,,B10C010661,H011,CASAN,Florianópolis,CCB MIP 1,1.0,,,,1,13465,14538,1073.0,,,8394.95,,-811.16,,188.72,7772.51,3,2015-03-20
9298,H014 2015 Março,12,2015,Março,2296969,,,H014,CASAN,Florianópolis,Hospital Universitário,51.0,,6.0,1.0,58,129476,142078,12602.0,,,99185.03,99185.03,-19083.72,,3574.08,182860.42,3,2015-03-20
